-------------------------------------------------
Memory Layout Global Parameters:
/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels:
 Mapped to UserSet/Get/Apply Configuration Device[8]
-------------------------------------------------
This device:
;UserSet/GetConfig Parameters:
;;Nb. of Address Bits = 8
;;Nb. of Data Bits = 8
;;Nb. of 8-bits Words  = 186
;;Available Bit Size  = 1488 bits
;;Used Bit Size  = 1488 bits
;Associated UserSet on CHANNEL_DAQ, Index = 1
;;Associated UserSet Error [0] =  Address set for user set config command 'CHANNEL_DAQ' (User Set Index '1') is greater than allowed nb of words in FPGA
;Associated UserGetCmd on CHANNEL_DAQ, Index = 1
;Associated Reset Variable on Direct Parameters = AdcFsmConfLock
;Blocks Transfer Allowed
-------------------------------------------------
Variables Layout:

Order;Check;Start Index;Next Index;Tree Name;Name;Bit Size;Min;Max;MSB First;Active Low;Default;Description;Comment
930;;1242;1243;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel30/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
931;;1243;1244;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Channels/Channel31/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
932;;1244;1256;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Thresholds/FPGA-Analog-Compare/HG;HG;12;0;4095;;;4095;High Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=1256, LSb=1244
933;;1256;1268;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Thresholds/FPGA-Analog-Compare/LG;LG;12;0;4095;;;4095;Low Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=1268, LSb=1256
934;;1268;1284;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Thresholds/BaselineDAC/HG;HG;16;0;65535;;;32768;High Gain DAC baseline set (16-bits [0-65535]);MSb=1284, LSb=1268
935;;1284;1300;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Thresholds/BaselineDAC/LG;LG;16;0;65535;;;32768;Low Gain DAC baseline set (16-bits [0-65535]);MSb=1300, LSb=1284
936;;1300;1301;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Thresholds/BaselineDAC/HG_ApplyEn;HG_ApplyEn;1;0;1;;;1;Enable HG baseline DAC set during apply cycle;
937;;1301;1302;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC6/Thresholds/BaselineDAC/LG_ApplyEn;LG_ApplyEn;1;0;1;;;1;Enable LG baseline DAC set during apply cycle;
938;;1302;1303;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel0/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
939;;1303;1304;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel1/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
940;;1304;1305;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel2/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
941;;1305;1306;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel3/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
942;;1306;1307;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel4/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
943;;1307;1308;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel5/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
944;;1308;1309;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel6/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
945;;1309;1310;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel7/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
946;;1310;1311;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel8/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
947;;1311;1312;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel9/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
948;;1312;1313;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel10/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
949;;1313;1314;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel11/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
950;;1314;1315;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel12/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
951;;1315;1316;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel13/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
952;;1316;1317;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel14/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
953;;1317;1318;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel15/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
954;;1318;1319;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel16/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
955;;1319;1320;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel17/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
956;;1320;1321;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel18/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
957;;1321;1322;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel19/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
958;;1322;1323;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel20/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
959;;1323;1324;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel21/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
960;;1324;1325;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel22/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
961;;1325;1326;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel23/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
962;;1326;1327;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel24/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
963;;1327;1328;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel25/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
964;;1328;1329;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel26/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
965;;1329;1330;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel27/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
966;;1330;1331;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel28/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
967;;1331;1332;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel29/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
968;;1332;1333;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel30/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
969;;1333;1334;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel31/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
970;;1334;1335;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel0/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
971;;1335;1336;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel1/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
972;;1336;1337;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel2/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
973;;1337;1338;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel3/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
974;;1338;1339;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel4/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
975;;1339;1340;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel5/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
976;;1340;1341;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel6/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
977;;1341;1342;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel7/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
978;;1342;1343;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel8/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
979;;1343;1344;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel9/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
980;;1344;1345;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel10/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
981;;1345;1346;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel11/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
982;;1346;1347;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel12/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
983;;1347;1348;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel13/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
984;;1348;1349;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel14/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
985;;1349;1350;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel15/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
986;;1350;1351;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel16/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
987;;1351;1352;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel17/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
988;;1352;1353;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel18/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
989;;1353;1354;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel19/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
990;;1354;1355;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel20/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
991;;1355;1356;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel21/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
992;;1356;1357;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel22/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
993;;1357;1358;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel23/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
994;;1358;1359;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel24/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
995;;1359;1360;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel25/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
996;;1360;1361;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel26/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
997;;1361;1362;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel27/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
998;;1362;1363;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel28/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
999;;1363;1364;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel29/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
1000;;1364;1365;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel30/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
1001;;1365;1366;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel31/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
1002;;1366;1367;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel0/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1003;;1367;1368;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel1/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1004;;1368;1369;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel2/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1005;;1369;1370;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel3/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1006;;1370;1371;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel4/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1007;;1371;1372;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel5/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1008;;1372;1373;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel6/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1009;;1373;1374;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel7/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1010;;1374;1375;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel8/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1011;;1375;1376;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel9/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1012;;1376;1377;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel10/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1013;;1377;1378;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel11/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1014;;1378;1379;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel12/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1015;;1379;1380;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel13/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1016;;1380;1381;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel14/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1017;;1381;1382;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel15/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1018;;1382;1383;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel16/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1019;;1383;1384;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel17/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1020;;1384;1385;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel18/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1021;;1385;1386;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel19/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1022;;1386;1387;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel20/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1023;;1387;1388;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel21/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1024;;1388;1389;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel22/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1025;;1389;1390;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel23/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1026;;1390;1391;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel24/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1027;;1391;1392;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel25/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1028;;1392;1393;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel26/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1029;;1393;1394;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel27/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1030;;1394;1395;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel28/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1031;;1395;1396;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel29/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1032;;1396;1397;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel30/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1033;;1397;1398;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel31/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
1034;;1398;1399;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel0/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1035;;1399;1400;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel1/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1036;;1400;1401;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel2/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1037;;1401;1402;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel3/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1038;;1402;1403;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel4/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1039;;1403;1404;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel5/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1040;;1404;1405;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel6/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1041;;1405;1406;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel7/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1042;;1406;1407;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel8/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1043;;1407;1408;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel9/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1044;;1408;1409;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel10/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1045;;1409;1410;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel11/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1046;;1410;1411;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel12/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1047;;1411;1412;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel13/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1048;;1412;1413;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel14/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1049;;1413;1414;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel15/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1050;;1414;1415;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel16/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1051;;1415;1416;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel17/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1052;;1416;1417;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel18/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1053;;1417;1418;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel19/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1054;;1418;1419;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel20/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1055;;1419;1420;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel21/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1056;;1420;1421;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel22/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1057;;1421;1422;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel23/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1058;;1422;1423;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel24/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1059;;1423;1424;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel25/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
1060;;1424;1425;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC7/Channels/Channel26/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
